blob_timestamp_ms_time_from_acquisition_start_to_blob_transfer,93472
trigger_source,2
trigger_mode,0
recording_time_s,5.000000
recording_time_ms,5000.000000
sampling_rate_ms,0.037185226
sample_count,134462
duration_from_sample_count_ms,4999.999809
duration_error_ms,-0.000191
duration_error_percent,-0.000004

sample_index,sample_time_from_payload_start_ms,raw_counts_int16,acceleration_mg,acceleration_g
260,9.668158665,6,2.928000,0.002928000
261,9.705343891,-10,-4.880000,-0.004880000
262,9.742529117,-25,-12.200000,-0.012200000
263,9.779714342,-29,-14.152000,-0.014152000
264,9.816899568,-33,-16.104000,-0.016104000
265,9.854084793,9,4.392000,0.004392000
266,9.891270019,-35,-17.080000,-0.017080000
267,9.928455245,-45,-21.960000,-0.021960000
268,9.965640470,1,0.488000,0.000488000
269,10.002825696,6,2.928000,0.002928000
270,10.040010922,-17,-8.296000,-0.008296000
271,10.077196147,-9,-4.392000,-0.004392000
272,10.114381373,-28,-13.664000,-0.013664000
273,10.151566599,-7,-3.416000,-0.003416000
274,10.188751824,-15,-7.320000,-0.007320000
275,10.225937050,-26,-12.688000,-0.012688000
276,10.263122275,-7,-3.416000,-0.003416000
277,10.300307501,-34,-16.592000,-0.016592000
278,10.337492727,36,17.568000,0.017568000
279,10.374677952,-80,-39.040000,-0.039040000
280,10.411863178,-21,-10.248000,-0.010248000
281,10.449048404,4,1.952000,0.001952000
282,10.486233629,-82,-40.016000,-0.040016000
283,10.523418855,13,6.344000,0.006344000
284,10.560604081,-2,-0.976000,-0.000976000
285,10.597789306,-16,-7.808000,-0.007808000
286,10.634974532,2,0.976000,0.000976000
287,10.672159757,-10,-4.880000,-0.004880000
288,10.709344983,-21,-10.248000,-0.010248000
289,10.746530209,-6,-2.928000,-0.002928000
290,10.783715434,-40,-19.520000,-0.019520000
291,10.820900660,-35,-17.080000,-0.017080000
292,10.858085886,-16,-7.808000,-0.007808000
293,10.895271111,-80,-39.040000,-0.039040000
294,10.932456337,-34,-16.592000,-0.016592000
