blob_timestamp_ms_time_from_acquisition_start_to_blob_transfer,160661
trigger_source,2
trigger_mode,0
recording_time_s,5.000000
recording_time_ms,5000.000000
sampling_rate_ms,0.037084837
sample_count,134826
duration_from_sample_count_ms,5000.000168
duration_error_ms,0.000168
duration_error_percent,0.000003

sample_index,sample_time_from_payload_start_ms,raw_counts_int16,acceleration_mg,acceleration_g
127,4.709774237,-32,-15.616000,-0.015616000
128,4.746859074,-40,-19.520000,-0.019520000
129,4.783943910,-23,-11.224000,-0.011224000
130,4.821028747,-64,-31.232000,-0.031232000
131,4.858113583,-29,-14.152000,-0.014152000
132,4.895198420,-41,-20.008000,-0.020008000
133,4.932283256,-30,-14.640000,-0.014640000
134,4.969368093,-48,-23.424000,-0.023424000
135,5.006452929,-16,-7.808000,-0.007808000
136,5.043537766,-34,-16.592000,-0.016592000
137,5.080622602,-30,-14.640000,-0.014640000
138,5.117707439,-30,-14.640000,-0.014640000
139,5.154792275,-18,-8.784000,-0.008784000
140,5.191877112,-7,-3.416000,-0.003416000
141,5.228961948,-48,-23.424000,-0.023424000
142,5.266046785,-45,-21.960000,-0.021960000
143,5.303131621,-16,-7.808000,-0.007808000
144,5.340216458,-32,-15.616000,-0.015616000
145,5.377301294,-26,-12.688000,-0.012688000
146,5.414386131,-43,-20.984000,-0.020984000
147,5.451470967,2,0.976000,0.000976000
148,5.488555804,-33,-16.104000,-0.016104000
149,5.525640640,-45,-21.960000,-0.021960000
150,5.562725477,-10,-4.880000,-0.004880000
151,5.599810313,-8,-3.904000,-0.003904000
152,5.636895150,13,6.344000,0.006344000
153,5.673979986,-27,-13.176000,-0.013176000
154,5.711064823,-27,-13.176000,-0.013176000
155,5.748149659,-15,-7.320000,-0.007320000
156,5.785234496,4,1.952000,0.001952000
157,5.822319333,-62,-30.256000,-0.030256000
158,5.859404169,19,9.272000,0.009272000
159,5.896489006,-19,-9.272000,-0.009272000
160,5.933573842,-12,-5.856000,-0.005856000
161,5.970658679,15,7.320000,0.007320000
162,6.007743515,0,0.000000,0.000000000
163,6.044828352,-29,-14.152000,-0.014152000
164,6.081913188,0,0.000000,0.000000000
165,6.118998025,-45,-21.960000,-0.021960000
166,6.156082861,-27,-13.176000,-0.013176000
167,6.193167698,-34,-16.592000,-0.016592000
168,6.230252534,-29,-14.152000,-0.014152000
169,6.267337371,17,8.296000,0.008296000
170,6.304422207,-63,-30.744000,-0.030744000
171,6.341507044,-4,-1.952000,-0.001952000
172,6.378591880,-35,-17.080000,-0.017080000
173,6.415676717,-18,-8.784000,-0.008784000
174,6.452761553,-49,-23.912000,-0.023912000
175,6.489846390,-49,-23.912000,-0.023912000
176,6.526931226,-23,-11.224000,-0.011224000
177,6.564016063,-30,-14.640000,-0.014640000
178,6.601100899,-2,-0.976000,-0.000976000
179,6.638185736,-45,-21.960000,-0.021960000
180,6.675270572,-12,-5.856000,-0.005856000
181,6.712355409,-24,-11.712000,-0.011712000
182,6.749440245,-47,-22.936000,-0.022936000
183,6.786525082,12,5.856000,0.005856000
184,6.823609918,-13,-6.344000,-0.006344000
185,6.860694755,-61,-29.768000,-0.029768000
186,6.897779591,-1,-0.488000,-0.000488000
187,6.934864428,-32,-15.616000,-0.015616000
188,6.971949264,-23,-11.224000,-0.011224000
189,7.009034101,-23,-11.224000,-0.011224000
190,7.046118937,-19,-9.272000,-0.009272000
191,7.083203774,-51,-24.888000,-0.024888000
192,7.120288610,11,5.368000,0.005368000
193,7.157373447,-57,-27.816000,-0.027816000
194,7.194458283,-1,-0.488000,-0.000488000
195,7.231543120,-48,-23.424000,-0.023424000
196,7.268627957,-12,-5.856000,-0.005856000
197,7.305712793,-52,-25.376000,-0.025376000
198,7.342797630,0,0.000000,0.000000000
199,7.379882466,-17,-8.296000,-0.008296000
200,7.416967303,8,3.904000,0.003904000
201,7.454052139,-16,-7.808000,-0.007808000
202,7.491136976,-26,-12.688000,-0.012688000
203,7.528221812,-12,-5.856000,-0.005856000
204,7.565306649,12,5.856000,0.005856000
205,7.602391485,-43,-20.984000,-0.020984000
206,7.639476322,-8,-3.904000,-0.003904000
207,7.676561158,-56,-27.328000,-0.027328000
208,7.713645995,23,11.224000,0.011224000
209,7.750730831,-46,-22.448000,-0.022448000
210,7.787815668,-48,-23.424000,-0.023424000
211,7.824900504,7,3.416000,0.003416000
212,7.861985341,2,0.976000,0.000976000
213,7.899070177,11,5.368000,0.005368000
214,7.936155014,-31,-15.128000,-0.015128000
215,7.973239850,-13,-6.344000,-0.006344000
216,8.010324687,-10,-4.880000,-0.004880000
217,8.047409523,-11,-5.368000,-0.005368000
218,8.084494360,-35,-17.080000,-0.017080000
219,8.121579196,-9,-4.392000,-0.004392000
220,8.158664033,-20,-9.760000,-0.009760000
221,8.195748869,-41,-20.008000,-0.020008000
222,8.232833706,-19,-9.272000,-0.009272000
223,8.269918542,-19,-9.272000,-0.009272000
224,8.307003379,-17,-8.296000,-0.008296000
225,8.344088215,-42,-20.496000,-0.020496000
226,8.381173052,-74,-36.112000,-0.036112000
227,8.418257888,-44,-21.472000,-0.021472000
228,8.455342725,-46,-22.448000,-0.022448000
229,8.492427561,-27,-13.176000,-0.013176000
230,8.529512398,-13,-6.344000,-0.006344000
231,8.566597234,-10,-4.880000,-0.004880000
232,8.603682071,-45,-21.960000,-0.021960000
233,8.640766907,-20,-9.760000,-0.009760000
234,8.677851744,-47,-22.936000,-0.022936000
235,8.714936581,9,4.392000,0.004392000
236,8.752021417,-51,-24.888000,-0.024888000
237,8.789106254,-20,-9.760000,-0.009760000
238,8.826191090,-53,-25.864000,-0.025864000
239,8.863275927,-28,-13.664000,-0.013664000
240,8.900360763,-1,-0.488000,-0.000488000
241,8.937445600,-11,-5.368000,-0.005368000
242,8.974530436,-40,-19.520000,-0.019520000
243,9.011615273,-5,-2.440000,-0.002440000
244,9.048700109,-42,-20.496000,-0.020496000
245,9.085784946,-29,-14.152000,-0.014152000
246,9.122869782,-4,-1.952000,-0.001952000
247,9.159954619,-16,-7.808000,-0.007808000
248,9.197039455,-31,-15.128000,-0.015128000
249,9.234124292,-41,-20.008000,-0.020008000
250,9.271209128,-24,-11.712000,-0.011712000
251,9.308293965,15,7.320000,0.007320000
252,9.345378801,-51,-24.888000,-0.024888000
253,9.382463638,-25,-12.200000,-0.012200000
254,9.419548474,-2,-0.976000,-0.000976000
255,9.456633311,-45,-21.960000,-0.021960000
256,9.493718147,-29,-14.152000,-0.014152000
257,9.530802984,-62,-30.256000,-0.030256000
258,9.567887820,-7,-3.416000,-0.003416000
259,9.604972657,-15,-7.320000,-0.007320000
260,9.642057493,-4,-1.952000,-0.001952000
261,9.679142330,-39,-19.032000,-0.019032000
262,9.716227166,-10,-4.880000,-0.004880000
263,9.753312003,-4,-1.952000,-0.001952000
264,9.790396839,-11,-5.368000,-0.005368000
265,9.827481676,-5,-2.440000,-0.002440000
266,9.864566512,-56,-27.328000,-0.027328000
267,9.901651349,-44,-21.472000,-0.021472000
268,9.938736185,-38,-18.544000,-0.018544000
269,9.975821022,-20,-9.760000,-0.009760000
270,10.012905858,-39,-19.032000,-0.019032000
271,10.049990695,-1,-0.488000,-0.000488000
272,10.087075531,-14,-6.832000,-0.006832000
273,10.124160368,-31,-15.128000,-0.015128000
274,10.161245205,-23,-11.224000,-0.011224000
275,10.198330041,-36,-17.568000,-0.017568000
276,10.235414878,-27,-13.176000,-0.013176000
277,10.272499714,15,7.320000,0.007320000
278,10.309584551,-38,-18.544000,-0.018544000
279,10.346669387,45,21.960000,0.021960000
280,10.383754224,-57,-27.816000,-0.027816000
281,10.420839060,17,8.296000,0.008296000
282,10.457923897,-51,-24.888000,-0.024888000
283,10.495008733,-28,-13.664000,-0.013664000
284,10.532093570,2,0.976000,0.000976000
285,10.569178406,-30,-14.640000,-0.014640000
286,10.606263243,-28,-13.664000,-0.013664000
287,10.643348079,-21,-10.248000,-0.010248000
288,10.680432916,-64,-31.232000,-0.031232000
289,10.717517752,-3,-1.464000,-0.001464000
290,10.754602589,-22,-10.736000,-0.010736000
291,10.791687425,-32,-15.616000,-0.015616000
292,10.828772262,-55,-26.840000,-0.026840000
293,10.865857098,0,0.000000,0.000000000
294,10.902941935,-47,-22.936000,-0.022936000
295,10.940026771,-31,-15.128000,-0.015128000
296,10.977111608,-21,-10.248000,-0.010248000
297,11.014196444,8,3.904000,0.003904000
298,11.051281281,-4,-1.952000,-0.001952000
299,11.088366117,-68,-33.184000,-0.033184000
300,11.125450954,-7,-3.416000,-0.003416000
301,11.162535790,-55,-26.840000,-0.026840000
302,11.199620627,8,3.904000,0.003904000
303,11.236705463,-53,-25.864000,-0.025864000
304,11.273790300,-1,-0.488000,-0.000488000
305,11.310875136,-42,-20.496000,-0.020496000
306,11.347959973,-41,-20.008000,-0.020008000
307,11.385044809,-41,-20.008000,-0.020008000
308,11.422129646,-2,-0.976000,-0.000976000
309,11.459214482,-66,-32.208000,-0.032208000
310,11.496299319,-16,-7.808000,-0.007808000
311,11.533384155,-62,-30.256000,-0.030256000
312,11.570468992,-13,-6.344000,-0.006344000
313,11.607553829,-69,-33.672000,-0.033672000
314,11.644638665,-26,-12.688000,-0.012688000
315,11.681723502,-22,-10.736000,-0.010736000
316,11.718808338,-28,-13.664000,-0.013664000
317,11.755893175,-37,-18.056000,-0.018056000
318,11.792978011,-25,-12.200000,-0.012200000
319,11.830062848,-44,-21.472000,-0.021472000
320,11.867147684,-23,-11.224000,-0.011224000
321,11.904232521,-30,-14.640000,-0.014640000
322,11.941317357,-54,-26.352000,-0.026352000
323,11.978402194,10,4.880000,0.004880000
324,12.015487030,-36,-17.568000,-0.017568000
325,12.052571867,-18,-8.784000,-0.008784000
326,12.089656703,-16,-7.808000,-0.007808000
327,12.126741540,-25,-12.200000,-0.012200000
328,12.163826376,-44,-21.472000,-0.021472000
329,12.200911213,-20,-9.760000,-0.009760000
330,12.237996049,-5,-2.440000,-0.002440000
331,12.275080886,-33,-16.104000,-0.016104000
332,12.312165722,-31,-15.128000,-0.015128000
333,12.349250559,-30,-14.640000,-0.014640000
334,12.386335395,-23,-11.224000,-0.011224000
335,12.423420232,-57,-27.816000,-0.027816000
336,12.460505068,-26,-12.688000,-0.012688000
