blob_timestamp_ms_time_from_acquisition_start_to_blob_transfer,190282
trigger_source,2
trigger_mode,0
recording_time_s,5.000000
recording_time_ms,5000.000000
sampling_rate_ms,0.037194908
sample_count,134427
duration_from_sample_count_ms,4999.999853
duration_error_ms,-0.000147
duration_error_percent,-0.000003

sample_index,sample_time_from_payload_start_ms,raw_counts_int16,acceleration_mg,acceleration_g
69941,2601.449037015,-2006,-978.928000,-0.978928000
69942,2601.486231923,-2044,-997.472000,-0.997472000
69943,2601.523426831,-2036,-993.568000,-0.993568000
69944,2601.560621738,-2035,-993.080000,-0.993080000
69945,2601.597816646,-2034,-992.592000,-0.992592000
69946,2601.635011554,-2095,-1022.360000,-1.022360000
69947,2601.672206461,-2071,-1010.648000,-1.010648000
69948,2601.709401369,-1982,-967.216000,-0.967216000
69949,2601.746596277,-2041,-996.008000,-0.996008000
69950,2601.783791184,-2055,-1002.840000,-1.002840000
69951,2601.820986092,-2041,-996.008000,-0.996008000
69952,2601.858181000,-2043,-996.984000,-0.996984000
69953,2601.895375907,-2034,-992.592000,-0.992592000
69954,2601.932570815,-2021,-986.248000,-0.986248000
69955,2601.969765723,-2043,-996.984000,-0.996984000
69956,2602.006960630,-2053,-1001.864000,-1.001864000
69957,2602.044155538,-2026,-988.688000,-0.988688000
69958,2602.081350446,-2056,-1003.328000,-1.003328000
69959,2602.118545353,-2038,-994.544000,-0.994544000
69960,2602.155740261,-2104,-1026.752000,-1.026752000
69961,2602.192935169,-2023,-987.224000,-0.987224000
69962,2602.230130076,-2045,-997.960000,-0.997960000
69963,2602.267324984,-2056,-1003.328000,-1.003328000
69964,2602.304519892,-2020,-985.760000,-0.985760000
69965,2602.341714799,-2016,-983.808000,-0.983808000
69966,2602.378909707,-2036,-993.568000,-0.993568000
69967,2602.416104615,-2036,-993.568000,-0.993568000
69968,2602.453299522,-2027,-989.176000,-0.989176000
69969,2602.490494430,-2033,-992.104000,-0.992104000
69970,2602.527689338,-2021,-986.248000,-0.986248000
69971,2602.564884245,-2017,-984.296000,-0.984296000
69972,2602.602079153,-2055,-1002.840000,-1.002840000
69973,2602.639274061,-2012,-981.856000,-0.981856000
69974,2602.676468968,-2022,-986.736000,-0.986736000
69975,2602.713663876,-2027,-989.176000,-0.989176000
69976,2602.750858784,-2046,-998.448000,-0.998448000
69977,2602.788053691,-2035,-993.080000,-0.993080000
69978,2602.825248599,-2024,-987.712000,-0.987712000
69979,2602.862443507,-2054,-1002.352000,-1.002352000
69980,2602.899638414,-2035,-993.080000,-0.993080000
69981,2602.936833322,-2056,-1003.328000,-1.003328000
69982,2602.974028230,-2063,-1006.744000,-1.006744000
69983,2603.011223137,-2005,-978.440000,-0.978440000
69984,2603.048418045,-2029,-990.152000,-0.990152000
69985,2603.085612953,-2041,-996.008000,-0.996008000
69986,2603.122807860,-2053,-1001.864000,-1.001864000
