frequency_hz,amplitude_g_peak
29.400000832537465,1.0785997511605745e-05
29.600000838200984,1.0535485233122805e-05
29.800000843864506,1.7274498556919687e-05
30.000000849528025,5.153195421530168e-05
30.200000855191544,2.24492636715526e-05
30.400000860855066,3.780914201959063e-05
30.600000866518585,3.3735386787261976e-05
30.800000872182107,8.735869212030784e-06
31.000000877845626,4.9177721416844286e-05
31.200000883509144,6.0266074221705505e-05
31.400000889172667,1.76692902532932e-05
31.600000894836185,5.753049276887461e-05
31.800000900499708,7.733560062988661e-05
32.00000090616322,8.42978392688014e-05
32.20000091182675,5.174981522013946e-05
32.40000091749027,1.0921105939815286e-05
32.600000923153786,5.016468501387695e-05
32.800000928817305,9.869926822418342e-06
33.00000093448083,9.68317080242293e-05
33.20000094014435,0.00011188288944143611
33.40000094580787,6.171156395613351e-05
33.60000095147139,6.4945334158708e-05
33.800000957134905,4.5875345085792465e-05
34.00000096279843,6.113532627537193e-05
34.20000096846195,8.01634808441338e-05
34.40000097412547,7.457047480651389e-05
34.60000097978899,6.731442401718719e-05
34.800000985452506,5.527590925231605e-05
35.00000099111603,2.674021705396052e-05
35.20000099677955,2.9785276069900125e-05
35.40000100244307,2.2961499205823298e-05
35.60000100810659,5.904041870694944e-05
35.80000101377011,4.875516373762905e-05
36.00000101943363,8.323630957180309e-05
36.20000102509715,7.814277979900819e-05
36.40000103076067,5.003493701579382e-05
36.60000103642419,4.70241105797293e-05
36.80000104208771,8.068225234675243e-05
37.00000104775123,2.9630683257769233e-05
37.20000105341475,1.4079312858350472e-05
37.40000105907827,2.2467328664801917e-05
37.60000106474179,1.915028062781432e-05
37.80000107040531,1.649887405926618e-05
38.000001076068834,1.282998434745887e-05
38.20000108173235,3.201111131052288e-05
38.40000108739587,4.3936737544121995e-05
38.60000109305939,7.35118685567518e-05
38.80000109872291,3.75913817942829e-05
39.000001104386435,6.27766591086447e-05
39.20000111004995,4.04396260780306e-05
39.40000111571347,4.2269929361541586e-05
39.60000112137699,8.651056962011739e-05
39.80000112704051,0.00011966061777441873
40.000001132704035,7.674708000091398e-05
40.200001138367554,2.915776872838503e-05
40.40000114403107,6.068994609741358e-05
40.60000114969459,0.00012300674402153676
40.80000115535811,7.100520378652802e-05
41.000001161021636,4.191027503241438e-05
41.200001166685155,2.964662295612009e-05
41.400001172348674,8.118861376554192e-06
41.60000117801219,5.2195517365826135e-05
41.80000118367571,8.68424156576237e-05
42.00000118933924,9.198752733754285e-05
42.200001195002756,6.775455600999865e-05
42.400001200666274,2.5606179508181857e-05
42.60000120632979,2.8820281092561172e-05
42.80000121199331,4.447458838116533e-05
43.00000121765684,6.145554708348572e-05
43.200001223320356,6.575952409789055e-05
43.400001228983875,6.1031511567699604e-05
43.600001234647394,6.681462668529739e-05
43.80000124031091,4.8627135578345954e-05
44.00000124597444,6.010936396174712e-05
44.20000125163796,3.0504652574911282e-05
44.400001257301476,1.667653707748422e-05
44.600001262964994,3.518924564001511e-05
44.80000126862852,3.2029714774801204e-05
45.00000127429204,4.2908280773298345e-05
45.20000127995556,5.9992807860626144e-05
45.400001285619076,5.972016432440525e-05
45.600001291282595,3.645191445881912e-05
45.80000129694612,4.5400328634693676e-05
46.00000130260964,5.485346092511133e-05
46.20000130827316,2.4666256823739942e-05
46.40000131393668,4.73834807431161e-05
46.600001319600196,4.1289397764614266e-05
46.80000132526372,3.919134086628054e-05
47.00000133092724,4.1747275027956516e-05
47.20000133659076,1.838441641741114e-05
47.40000134225428,5.787083925075902e-05
47.6000013479178,6.573900446181194e-05
47.80000135358132,3.0230700913011683e-05
48.00000135924484,5.9189482745710375e-05
48.20000136490836,5.156821425520525e-05
48.40000137057188,6.652401205280242e-05
48.6000013762354,4.217019887194975e-05
48.80000138189892,6.517955383177268e-06
49.00000138756244,4.725817205423432e-05
49.20000139322596,3.3025702317182244e-05
49.40000139888948,1.5207305315314408e-05
49.600001404553,2.7020699534394846e-05
49.800001410216524,1.955527624374823e-05
50.00000141588004,3.8720096296199444e-05
50.20000142154356,6.605414201041074e-05
50.40000142720708,7.099993070216726e-05
50.6000014328706,8.295344183859295e-05
50.800001438534125,8.733970333416233e-05
51.00000144419764,4.1350265399234506e-05
51.20000144986116,3.587097567943619e-05
51.40000145552468,0.00010939186495712323
51.6000014611882,0.00012424658050206065
51.800001466851725,3.9984260354399e-05
52.000001472515244,5.118066849865501e-05
52.20000147817876,2.3501757500428287e-05
52.40000148384228,9.645865809168267e-05
52.6000014895058,6.733068162384319e-05
52.800001495169326,2.50935802755635e-05
53.000001500832845,7.375517558526273e-05
53.20000150649636,7.065396907522651e-05
53.40000151215988,5.710760636226596e-05
53.6000015178234,9.244164961402043e-05
53.80000152348693,6.357398888442038e-05
54.000001529150445,5.558526326270393e-05
54.200001534813964,5.62270232109315e-05
54.40000154047748,4.728150632827815e-05
54.600001546141,6.858726567666803e-05
54.80000155180453,7.313639443280308e-05
55.000001557468046,5.844433593971488e-05
55.200001563131565,4.9884254500465826e-05
55.40000156879508,3.256381646683955e-05
55.6000015744586,2.9443644982281582e-05
55.80000158012213,4.2902923473109516e-05
56.00000158578565,1.574426860400076e-05
56.200001591449166,5.673056391973665e-05
56.400001597112684,5.2509808417286145e-05
56.6000016027762,9.554642997986364e-05
56.80000160843973,7.702108218117795e-05
57.00000161410325,4.0843830845390875e-05
57.200001619766766,5.8839687522062214e-05
57.400001625430285,1.1429693684202192e-05
57.600001631093804,6.634418343975141e-05
57.80000163675733,6.454922609020954e-05
58.00000164242085,3.450719436521951e-05
58.20000164808437,3.5033686289563395e-05
58.400001653747886,2.4457967719629087e-05
58.60000165941141,9.494114841226986e-05
58.80000166507493,5.2884017349132965e-05
59.00000167073845,9.530015972795903e-05
59.20000167640197,7.272245721900693e-05
59.400001682065486,7.021654763332864e-05
59.60000168772901,8.881835164413795e-05
59.80000169339253,7.591873718336841e-05
60.00000169905605,5.6014359232294433e-05
60.20000170471957,3.122166470375181e-05
60.40000171038309,2.5827187887406448e-05
60.60000171604661,1.707071319416531e-05
60.80000172171013,7.129687985735851e-05
61.00000172737365,8.219507226813432e-05
61.20000173303717,2.346167465385186e-05
61.40000173870069,3.1345121726790674e-05
61.600001744364214,1.1527330324169857e-05
61.80000175002773,1.7233700446407777e-05
62.00000175569125,6.023813089432572e-05
62.20000176135477,8.110525288567418e-05
62.40000176701829,7.122381665264218e-05
62.600001772681814,0.00012132125199002189
62.80000177834533,0.00014667931034866
63.00000178400885,9.434565698106638e-05
63.20000178967237,4.509271761612443e-05
